77,1950 
217,207 
6429,9573 
1297,82914 
39,559 
283,1814 
413,10437 
360,7448 
249,973 
544,27973 
126,1956 
292,2149 
363,6867 
460,5334 
392,7302 
345,1229 
1428,34861 
293,1748 
838,11191 
269,2258 
2082,5736 
161,1739 
185,1401 
100,40 
445,401 
402,1470 
164,1783 
59,563 
63,251 
168,631 
210,1435 
459,1729 
288,1515 
368,2862 
414,4214 
287,5461 
147,20506 
590,17029 
190,2647 
482,5180 
204,3799 
94,502 
73,667 
39,71 
93,1351 
55,851 
244,1519 
176,1359 
55,1109 
215,3064 
369,7637 
183,1921 
217,1220 
83,1302 
528,8946 
2987,184538 
200,3603 
16,479 
390,38028 
92,3253 
127,2723 
105,547 
430,5759 
574,7575 
265,355 
386,4606 
435,3479 
810,24275 
976,129885 
806,22696 
417,5672 
418,10529 
479,1600 
400,1432 
487,33615 
419,2418 
354,24930 
368,3973 
66,599 
157,3505 
90,954 
279,1780 
1376,10852 
558,5308 
111,1110 
174,2899 
417,5120 
544,968 
605,3116 
3042,9478 
351,27447 
217,2611 
55,667 
380,6239 
131,433 
452,33740 
603,11624 
86,986 
138,2556 
124,2357 
386,4090 
288,970 
812,94118 
275,4980 
432,4714 
466,4049 
186,3598 
97,2093 
379,5069 
64,1658 
156,606 
627,20870 
159,526 
132,5643 
287,8172 
236,8498 
135,2425 
620,9133 
738,18170 
197,2971 
250,9156 
362,5520 
62,1238 
282,1414 
1703,10348 
2785,134002 
354,8818 
24,1528 
275,4327 
372,2470 
3863,23303 
341,3834 
871,5431 
461,6545 
299,6152 
105,14413 
33,818 
225,3441 
891,13273 
258,23295 
109,4315 
331,8114 
134,7099 
114,1243 
760,5270 
265,5290 
198,8821 
2006,20642 
1769,9807 
4776,39809 
288,2302 
825,10968 
72,1937 
185,5400 
193,1758 
398,3521 
303,4654 
295,8626 
328,5842 
199,13884 
103,471 
199,180 
134,4945 
67,632 
296,4616 
483,3602 
372,16868 
259,6243 
545,1859 
459,6742 
