1,17883,127
2,9779,126
3,8469,79
4,13958,140
5,5192,1078
6,18468,96
7,7767,69
8,51324,291
9,37797,124
10,8951,4465
11,24158,189
12,3495,421
13,5215,114
14,51359,182
15,-4150,47
16,18155,95
17,18927,178
18,36131,279
19,19989,14
20,36932,71
21,21103,80
22,31821,118
23,10642,429
24,14387,64
25,2388,317
26,8205,74
27,25064,245
28,24166,240
29,74416,497
30,18315,241
31,3478,217
32,8855,118
33,4173,968
34,-121245,313778
35,23043,228
36,25288,247
37,1914,387
38,56487,491
39,21044,296
40,22106,143
41,8624,160
42,11605,257
43,3193,72
44,15981,219
45,21388,1600
46,6186,415
47,24939,70
48,9493,375
49,57112,160
50,16192,471
51,6926,466
52,8725,386
53,5338,138
54,39177,203
55,12533,93
56,5188,116
57,11821,242
58,7147,285
59,13700,1950
60,797,34
61,1683,42
62,38040,4608
63,2006,163
64,21283,140
65,4637,30
66,19907,149
67,1296,44
68,11912,58
69,81,2
70,8755,54
71,82,773
72,9527,237
73,20419,547
74,38293,1834
75,44002,136
76,8976,54
77,17322,347
78,35392,322
79,4109,28
80,22027,85
81,16401,105
82,8807,57
83,20150,231
84,12853,46
85,5682,334
86,27738,595
87,17017,131
88,63060,173
89,65236,182
90,13963,65
91,78120,1883
92,6769,362
93,20887,125
94,608,44
95,37980,212
96,13341,488
97,35714,118
98,11275,103
99,17416,225
100,2519,13
101,11510,86
102,400,1299
103,21130,315
104,-765,201
105,196,114
106,1139400,1015134
107,28770,225
108,415175,365468
109,959229,1238947
110,1873611,35430
111,-12853,207
112,-191259,477040
113,1872,9
114,706118,7145
115,65355,714
116,-344,419
117,-113871,360
118,124700,274
119,548,26
120,51150,12
121,-364655,9573
122,559158,801
123,24008,15975
124,34726,152
125,73319,2116
126,40496,975
127,606606,82914
128,43926,120
129,897172,1087
130,1251408,460
131,667,249
132,491,177
133,66257,538
134,74417,2202
135,27251,290107
136,15544,1316
137,4169,8017
138,56201,1334
139,20993,827
140,20754,90
141,43111,518
142,25468,1025
143,80069,1227
144,58023,2078
145,4410,177
146,598370,1999
147,88104,1032
148,1438,559
149,14133,1814
150,718581,2807
151,29187,219
152,292,649
153,570856,2332
154,42206,791
155,22411,566
156,164588,973
157,20026,266
158,155309,359
159,516193,2215
160,18695,99
161,861814,25367
162,191790,125011
163,61329,199
164,168812,10991
165,132612,10437
166,134233,584
167,58537,486
168,128436,251
169,94152,7448
170,21304,973
171,34687,108
172,138656,775
173,184845,27973
174,375719,288
175,23649,1956
176,178509,11175
177,45893,232
178,23066,2149
179,189876,2093
180,12685,51
181,81211,3700
182,26289,283
183,832464,1182336
184,3028,53
185,50013,638
186,332751,4056
187,102110,1979
188,55976,1116
189,38429,6867
190,51149,2023
191,6492,165
192,46278,5334
193,50568,3156
194,33117,24
195,55413,7302
196,52850,3555
197,131057,9242
198,84067,2668
199,111389,4432
200,83294,3000
201,36364,176
202,16722,383
203,45708,587
204,25832,177
205,1867,1229
206,97604,311
207,3875,47
208,20833,6681
209,116995,1205
210,47983,876
211,47049,591
212,60414,483
213,27714,162
214,7690,30
215,22453,64
216,102292,34861
217,-2219,10
218,37156,754
219,13142,99
220,4721,143
221,22897,159
222,16882,129
223,11223,83
224,54,157
225,68099,167
226,14660,114
227,9707,198
228,3251,61
229,9315,118
230,5243,51
231,11440,76
232,15991,61
233,14911,60
234,53560,69
235,8938,178
236,63059,148
237,16184,138
238,-5026,70
239,172531,1644
240,44372,401
241,98099,26
242,9083,88
243,22135,281
244,328824,1578
245,14058,306
246,15964,818
247,35919,71
248,44964,714
249,236,22
250,3062,71
251,14128,1422
252,15150,102
253,8517,333
254,32894,429
255,106227,278
256,18583,394
257,4093,138
258,20488,1748
259,16762,117
260,-3150,9318
261,3910,1423
262,49384,457
263,16062,152
264,15324,209
265,1947,8
266,9320,49
267,767,16
268,41891,44
269,9266,393
270,191271,5813
271,12123,468
272,36477,2537
273,80403,1667
274,9474,374
275,42166,71
276,12066,160
277,66974,11191
278,39339,721
279,-5324,401
280,335040,2507
281,7020,236
282,15653,278
283,9675,354
284,18850,959
285,102431,275
286,28682,418
287,32443,2207
288,22614,56
289,21987,391
290,156749,241
291,12843,173
292,17796,141
293,42709,197
294,39929,242
295,84912,507
296,58913,143
297,3969,118
298,29201,109
299,20438,328
300,20648,2258
301,35050,67
302,33118,284
303,43196,19
304,9235,278
305,21288,630
306,14623,230
307,172719,24
308,125057,2162
309,11278,53
310,231034,5092
311,7351,154
312,28767,192
313,25313,237
314,124999,862
315,11042,423
316,13356,520
317,28763,577
318,576154,354
319,8798,45
320,10708,334
321,32430,131
322,17080,18546
323,38925,259
324,49054,426
325,18216,562
326,317,59
327,13694,5736
328,48303,879
329,10383,119
330,9334,135
331,76760,638
332,15277,473
333,24805,296
334,27749,118
335,286817,8562
336,30058,308
337,20974,109
338,360798,246
339,9661,29
340,11803,62
341,65617,613
342,34056,267
343,8810,43
344,13588,168
345,21636,1551
346,11495,268
347,1376,833
348,20442,327
349,21913,931
350,35362,271
351,3329,111
352,31226,142
353,16218,296
354,13790,288
355,9393,369
356,80429,495
357,248212,1601
358,45803,459
359,392549,4066
360,3490,187
361,30197,202
362,14017,155
363,8224,158
364,48261,206
365,9956,61
366,38229,338
367,14762,54
368,14419,584
369,74875,4653
370,18892,245
371,22540,891
372,17505,313
373,344,1739
374,29361,60
375,11354,357
376,18747,153
377,25997,276
378,3475,101
379,16596,449
380,23872,1209
381,51334,657
382,91862,374
383,13535,296
384,3587,27
385,33575,173
386,35871,105
387,10010,141
388,30605,2672
389,-2016,120
390,92830,5252
391,15917,57
392,14868,71
393,12774,55
394,63897,535
395,8536,241
396,21101,389
397,9424,66
398,36329,1519
399,2361,89
400,78832,835
401,29614,259
402,11050,109
403,41864,303
404,204055,380
405,71298,402
406,10780,185
407,97049,973
408,-1565,2228
409,32208,190
410,34254,138
411,50393,1512
412,8609,54
413,30779,880
414,41033,636
415,311552,345
416,8983,1401
417,31247,349
418,22140,407
419,33731,397
420,110063,212
421,101924,4626
422,1789,495
423,286172,15921
424,31201,1817
425,25504,206
426,34822,891
427,10087,69
428,25502,2085
429,17538,244
430,17932,95
431,36141,519
432,15439,158
433,37441,182
434,39150,352
435,39473,369
436,15790,178
437,14135,219
438,41928,244
439,9736,146
440,217640,380
441,30511,189
442,12631,165
443,601,87
444,-9173,146
445,25078,99
446,39228,120
447,107182,1419
448,111023,493
