178,127 
245,126 
64,140 
92,96 
159,69 
284,291 
127,124 
202,189 
119,114 
236,182 
56,47 
242,95 
203,178 
105,279 
59,14 
52,71 
200,80 
47,118 
141,64 
34,74 
84,245 
83,240 
98,497 
352,241 
75,217 
81,228 
89,247 
37,491 
236,296 
114,143 
47,72 
244,70 
166,160 
155,203 
52,93 
107,242 
128,34 
16,163 
221,140 
92,30 
156,149 
121,58 
20,2 
114,54 
128,547 
165,136 
115,54 
241,322 
93,28 
130,85 
86,105 
72,57 
92,231 
143,46 
255,595 
248,131 
221,173 
236,182 
124,65 
179,125 
63,44 
76,212 
46,118 
77,103 
76,225 
81,13 
76,86 
250,315 
29,201 
559,225 
67,9 
580,714 
443,419 
1994,360 
411,274 
76,26 
181,12 
785,801 
187,152 
113,120 
740,1087 
2007,460 
138,538 
122,90 
316,518 
1559,1025 
147,1227 
1200,1999 
650,1032 
1142,2807 
144,219 
838,2332 
456,791 
651,973 
381,266 
481,359 
751,2215 
440,99 
203,199 
373,584 
296,486 
514,251 
377,108 
393,775 
710,288 
85,232 
483,2093 
89,51 
320,283 
52,53 
334,638 
434,4056 
1262,1979 
466,1116 
130,24 
126,176 
194,383 
190,587 
92,177 
117,311 
98,47 
376,1205 
212,591 
81,483 
94,162 
105,30 
199,64 
52,10 
274,754 
144,159 
121,129 
69,83 
66,157 
217,167 
66,114 
219,198 
174,61 
56,118 
102,51 
96,76 
111,61 
75,60 
194,69 
151,178 
197,148 
151,138 
68,70 
288,1644 
292,401 
29,26 
109,88 
85,281 
4081,1578 
207,306 
194,71 
261,714 
55,22 
76,102 
151,429 
50,278 
88,117 
341,457 
275,152 
115,209 
47,8 
107,49 
138,16 
212,44 
155,71 
345,160 
453,721 
341,401 
673,2507 
325,278 
248,275 
55,418 
270,56 
203,391 
990,241 
102,173 
317,141 
118,197 
115,242 
599,507 
140,143 
39,109 
160,328 
283,67 
102,284 
128,19 
41,630 
62,230 
309,24 
223,53 
89,154 
79,192 
346,237 
465,862 
270,577 
1096,354 
110,45 
132,334 
60,131 
94,259 
291,426 
138,59 
544,879 
164,119 
270,135 
352,638 
83,296 
46,118 
296,308 
109,109 
407,246 
110,29 
135,62 
510,613 
197,267 
141,43 
69,168 
236,327 
162,271 
80,111 
282,142 
329,296 
242,495 
646,1601 
255,459 
1182,4066 
68,202 
211,155 
231,206 
524,61 
372,338 
59,54 
170,245 
182,313 
242,60 
131,153 
174,276 
121,101 
444,657 
282,374 
94,27 
217,173 
101,105 
50,141 
124,57 
106,71 
124,55 
481,535 
303,389 
98,66 
183,89 
282,835 
141,259 
225,109 
245,303 
320,380 
144,402 
102,185 
496,973 
249,190 
204,138 
202,54 
233,636 
364,345 
456,349 
313,407 
126,397 
252,212 
1479,495 
229,206 
236,69 
41,95 
321,519 
309,158 
47,182 
168,352 
208,369 
233,178 
105,219 
360,244 
293,146 
734,380 
199,189 
435,165 
164,99 
118,120 
849,493 
110,335 
172,303 
122,279 
97,260 
93,260 
246,45 
107,272 
100,295 
96,25 
612,450 
56,221 
94,421 
166,143 
392,273 
73,119 
101,182 
128,296 
339,441 
367,202 
54,34 
12,3 
157,143 
233,282 
263,391 
63,125 
81,37 
183,130 
206,221 
199,354 
738,1527 
216,155 
204,1270 
79,45 
98,320 
232,281 
379,23 
375,429 
77,232 
102,59 
92,62 
190,129 
376,228 
324,321 
134,167 
126,101 
126,88 
225,375 
452,488 
132,285 
272,233 
390,333 
110,255 
257,128 
98,11 
254,60 
190,80 
143,128 
79,128 
107,177 
39,93 
107,172 
283,93 
364,172 
94,29 
79,135 
234,170 
373,416 
86,119 
334,301 
177,81 
138,187 
135,81 
159,402 
202,189 
309,91 
117,77 
259,220 
68,49 
220,295 
102,195 
194,311 
119,51 
79,71 
115,133 
503,519 
60,480 
291,157 
275,418 
114,327 
119,55 
207,233 
183,165 
474,667 
356,279 
170,732 
172,134 
279,145 
322,94 
215,49 
371,1266 
100,325 
98,325 
143,77 
114,98 
182,66 
331,279 
113,317 
55,117 
199,143 
131,47 
135,40 
135,235 
204,140 
90,45 
101,91 
189,256 
34,115 
26,67 
148,409 
149,45 
98,104 
59,146 
85,384 
85,370 
86,149 
111,35 
52,72 
217,682 
681,5531 
212,308 
54,67 
118,49 
267,0 
66,40 
208,384 
181,27 
2420,4309 
21,62 
275,122 
960,1152 
165,334 
6443,11884 
506,785 
79,19 
2105,2712 
811,167 
144,27 
71,24 
341,2102 
200,827 
381,377 
455,81 
85,286 
134,182 
369,2942 
179,638 
760,471 
380,104 
571,2133 
390,413 
415,381 
246,386 
92,262 
520,838 
151,145 
275,439 
157,332 
240,170 
51,96 
128,179 
124,1061 
46,25 
241,877 
103,335 
352,525 
432,529 
392,318 
136,113 
305,450 
373,378 
195,106 
106,551 
59,7 
162,603 
490,729 
107,77 
92,273 
80,144 
101,310 
456,620 
486,648 
115,249 
221,164 
118,359 
18,39 
144,103 
576,37 
586,860 
100,88 
173,531 
211,1178 
103,611 
141,155 
389,1345 
100,482 
979,535 
20,16 
576,547 
817,431 
76,16 
103,660 
337,498 
254,264 
914,150 
214,101 
300,704 
360,279 
197,91 
22,26 
821,470 
358,2967 
381,2963 
52,16 
54,166 
113,338 
12,46 
128,527 
79,184 
131,189 
373,615 
456,759 
119,51 
255,175 
118,1364 
223,446 
263,221 
131,58 
316,108 
343,1221 
681,10467 
195,404 
516,763 
131,135 
401,540 
496,719 
67,283 
346,278 
330,81 
542,838 
162,347 
286,28 
72,429 
373,357 
136,125 
282,258 
525,1325 
914,1712 
85,514 
212,239 
252,71 
246,200 
369,113 
183,114 
52,177 
203,113 
72,16 
449,234 
197,113 
92,303 
59,266 
69,210 
106,54 
118,67 
126,120 
203,1988 
42,175 
134,83 
160,74 
1132,1448 
202,109 
255,278 
254,877 
329,1350 
157,458 
280,1166 
46,60 
203,227 
1241,796 
204,86 
185,305 
105,783 
199,62 
574,904 
443,269 
326,177 
199,54 
136,91 
269,170 
705,753 
255,2362 
177,139 
114,182 
284,714 
105,86 
346,177 
242,252 
280,234 
350,748 
233,224 
176,300 
223,409 
200,301 
86,192 
451,359 
190,955 
400,690 
310,323 
677,364 
85,129 
66,219 
81,150 
63,187 
127,51 
210,141 
197,615 
200,65 
255,2826 
177,376 
229,114 
389,567 
86,398 
346,485 
866,1872 
245,189 
181,80 
223,1162 
195,283 
414,583 
51,281 
309,146 
105,217 
217,177 
52,40 
63,118 
504,653 
134,122 
356,206 
385,677 
472,748 
290,211 
42,222 
200,120 
68,226 
73,237 
293,1019 
321,472 
83,394 
212,370 
153,51 
445,2556 
221,236 
54,128 
93,273 
98,514 
288,353 
114,158 
337,123 
30,18 
122,66 
172,303 
465,3701 
128,471 
159,178 
280,234 
852,314 
190,262 
90,197 
237,623 
390,2440 
63,126 
358,1015 
130,867 
160,81 
107,379 
156,235 
279,219 
206,5 
321,132 
246,260 
290,211 
210,274 
117,18 
50,131 
71,135 
79,404 
174,111 
76,42 
193,442 
51,222 
85,162 
200,187 
177,67 
325,1136 
288,479 
173,845 
170,525 
702,476 
351,638 
127,591 
68,249 
122,41 
1258,131 
807,5433 
156,104 
1000,3493 
574,1630 
249,222 
360,543 
72,303 
130,92 
255,279 
314,1635 
73,308 
253,362 
236,922 
139,318 
214,162 
255,640 
204,54 
386,156 
141,57 
118,399 
122,562 
60,44 
262,6 
55,116 
48,118 
310,317 
199,634 
500,689 
191,136 
113,87 
26,2 
337,1478 
296,854 
466,652 
126,36 
198,44 
131,232 
191,495 
156,321 
100,34 
255,19 
121,288 
282,974 
159,289 
151,838 
339,317 
379,308 
355,1440 
83,180 
127,209 
155,33 
255,98 
157,267 
161,366 
348,487 
223,517 
67,269 
59,85 
314,311 
92,470 
168,173 
388,94 
295,93 
283,633 
128,525 
197,75 
212,479 
314,404 
409,1091 
71,416 
240,584 
426,221 
76,190 
1349,7199 
88,15 
328,1073 
164,269 
102,140 
173,168 
143,210 
83,389 
127,61 
134,309 
236,266 
66,295 
296,1188 
105,251 
64,42 
132,247 
89,170 
325,488 
1006,2623 
132,94 
67,108 
124,66 
128,74 
249,568 
443,798 
338,857 
96,167 
335,310 
342,185 
334,1178 
396,621 
92,24 
10,33 
113,64 
600,801 
141,42 
690,822 
190,121 
109,446 
100,9 
1205,505 
147,266 
141,772 
329,136 
92,83 
267,268 
500,775 
131,293 
406,712 
98,182 
193,1621 
101,128 
248,39 
114,188 
238,249 
208,401 
174,37 
224,487 
114,224 
162,200 
331,244 
316,581 
231,393 
329,204 
383,23 
155,48 
157,559 
94,74 
130,99 
406,665 
132,76 
102,154 
179,137 
343,423 
927,3520 
388,1920 
102,25 
190,44 
96,265 
199,331 
177,230 
76,124 
128,182 
783,429 
128,158 
130,54 
565,466 
558,259 
338,505 
665,793 
747,2034 
415,199 
1010,3422 
242,3384 
938,2295 
212,115 
215,48 
276,353 
373,3152 
255,301 
255,286 
214,191 
151,276 
393,396 
160,104 
478,318 
825,674 
193,293 
434,843 
681,1019 
793,829 
173,1091 
255,399 
1182,578 
60,157 
257,147 
216,2147 
553,721 
379,387 
139,337 
68,136 
147,517 
322,1071 
115,69 
151,817 
166,535 
37,16 
88,111 
400,814 
84,96 
223,54 
701,381 
427,670 
250,460 
193,131 
904,6105 
2686,7531 
73,84 
603,2335 
202,3179 
390,301 
795,956 
852,3430 
1607,6392 
164,72 
236,196 
143,286 
296,704 
386,20 
679,42 
50,19 
351,278 
1056,6396 
114,168 
1082,1834 
321,14 
41,34 
328,333 
220,306 
1159,2393 
1327,1162 
398,177 
321,565 
520,1003 
59,11 
279,113 
393,404 
345,2643 
215,704 
799,4677 
354,22 
76,31 
930,1420 
160,977 
110,339 
668,380 
329,842 
316,1889 
246,1055 
715,540 
204,29 
339,345 
98,204 
162,114 
68,81 
386,691 
2122,3334 
371,652 
131,15 
155,360 
86,497 
744,3531 
39,6 
47,61 
326,382 
130,51 
390,24 
937,2729 
474,190 
219,379 
252,246 
379,1624 
419,287 
181,618 
173,49 
1357,3591 
563,395 
121,160 
200,357 
155,2228 
244,648 
211,679 
155,77 
216,87 
198,62 
375,891 
98,304 
538,261 
1666,2457 
301,381 
483,3157 
130,209 
208,1926 
1182,993 
200,869 
181,423 
86,86 
111,16 
85,400 
376,586 
326,227 
690,5806 
451,99 
210,876 
427,652 
310,716 
170,69 
426,439 
204,256 
199,996 
282,992 
234,1123 
278,125 
141,384 
103,143 
292,325 
365,478 
255,177 
377,94 
92,212 
173,855 
181,183 
77,53 
390,473 
130,156 
328,791 
86,476 
314,593 
603,761 
216,126 
768,153 
444,264 
39,15 
252,369 
55,416 
113,300 
365,340 
223,4189 
956,787 
544,476 
330,281 
1303,4815 
601,621 
512,773 
1112,5303 
259,202 
284,25 
655,368 
379,1372 
229,156 
282,1720 
373,340 
347,232 
136,57 
386,560 
326,296 
367,365 
138,289 
648,439 
216,507 
148,258 
152,468 
426,779 
380,1971 
299,507 
41,253 
385,209 
270,315 
983,829 
351,429 
187,249 
216,1179 
397,567 
629,382 
297,2797 
225,346 
56,54 
303,1964 
174,1071 
81,301 
220,970 
866,453 
47,39 
42,37 
506,502 
419,707 
249,368 
330,40 
333,918 
368,345 
1220,4876 
345,865 
352,365 
848,648 
197,107 
242,198 
472,145 
4677,5699 
191,391 
92,300 
220,114 
300,235 
187,134 
92,9 
113,3 
532,295 
531,554 
773,760 
994,1480 
128,744 
98,241 
177,1664 
390,238 
107,75 
493,476 
329,833 
652,2049 
130,145 
236,636 
204,74 
519,1188 
350,130 
249,278 
117,423 
80,130 
9,7 
744,207 
363,562 
118,108 
279,44 
367,283 
181,512 
105,160 
520,838 
164,584 
380,104 
204,470 
1006,3189 
721,214 
386,3216 
86,213 
212,672 
423,690 
406,355 
435,766 
237,261 
166,613 
157,526 
272,476 
576,341 
707,624 
280,176 
55,25 
152,111 
178,870 
89,461 
181,300 
1619,2727 
46,77 
240,141 
280,153 
155,190 
105,419 
121,596 
359,231 
303,83 
144,589 
41,33 
301,263 
718,635 
103,148 
252,901 
439,653 
164,255 
117,264 
97,27 
102,1126 
119,123 
351,22 
185,273 
46,20 
46,11 
448,613 
456,807 
322,451 
485,1105 
392,1317 
107,232 
80,157 
721,766 
237,120 
346,3158 
272,987 
242,531 
105,118 
42,62 
85,72 
462,7807 
279,453 
249,296 
233,564 
242,514 
212,795 
126,140 
335,739 
380,71 
491,1320 
88,103 
155,144 
334,674 
52,340 
111,1345 
128,231 
309,525 
477,778 
920,2733 
710,1051 
127,112 
101,27 
545,448 
304,190 
26,56 
152,128 
212,230 
190,479 
177,212 
379,330 
151,239 
290,88 
604,350 
126,52 
386,598 
123,213 
85,302 
504,335 
1095,1304 
328,596 
94,203 
244,167 
197,120 
168,226 
126,260 
597,35 
279,18 
506,335 
861,458 
165,153 
411,1192 
269,322 
786,67 
1273,130 
441,493 
109,490 
124,958 
67,291 
498,278 
252,335 
164,338 
115,279 
343,175 
124,155 
521,200 
379,1550 
210,362 
381,675 
372,28 
305,146 
191,889 
259,615 
119,73 
992,24 
143,170 
109,113 
375,220 
79,384 
345,120 
130,613 
132,842 
177,122 
2031,3168 
110,773 
441,445 
242,1277 
168,108 
236,610 
448,1041 
413,650 
136,148 
749,48 
93,42 
118,137 
197,1089 
456,210 
461,465 
160,810 
37,27 
159,121 
364,790 
186,812 
398,4179 
393,1536 
642,365 
262,976 
265,284 
164,189 
186,200 
431,736 
444,145 
117,76 
90,419 
164,101 
380,118 
128,52 
89,368 
151,707 
105,783 
152,298 
77,162 
914,2096 
75,259 
428,1217 
39,2 
888,315 
1166,244 
275,1419 
157,138 
221,487 
341,203 
541,1762 
439,1601 
937,583 
157,98 
448,1474 
109,69 
127,83 
117,1286 
111,623 
92,1137 
570,887 
367,192 
207,760 
111,273 
113,190 
132,97 
295,814 
265,126 
369,15 
641,778 
700,34 
181,127 
94,242 
135,1019 
117,312 
758,1852 
100,121 
333,116 
351,1441 
261,48 
81,273 
66,418 
206,943 
406,721 
338,650 
181,214 
244,633 
465,3232 
164,743 
200,208 
198,155 
341,29 
208,681 
443,291 
337,756 
100,271 
259,483 
645,640 
138,163 
66,52 
356,495 
266,293 
2817,3220 
140,375 
123,40 
29,40 
119,121 
63,17 
46,199 
128,41 
153,205 
97,576 
297,2396 
290,79 
39,137 
769,6046 
423,768 
558,832 
367,367 
656,623 
389,1976 
117,98 
101,86 
92,110 
159,138 
98,145 
114,85 
400,658 
255,677 
147,136 
262,19 
377,3893 
590,259 
157,86 
143,50 
312,916 
411,633 
141,282 
68,468 
1022,1412 
592,330 
80,396 
207,199 
219,4708 
149,71 
718,567 
288,281 
341,2127 
233,240 
157,43 
152,216 
187,137 
72,231 
102,279 
307,935 
343,485 
354,108 
307,988 
706,394 
388,186 
312,278 
346,624 
377,2875 
233,133 
131,434 
81,372 
52,22 
109,512 
253,566 
262,1133 
193,562 
211,882 
339,337 
565,8629 
177,98 
134,263 
140,185 
113,215 
224,285 
386,6392 
648,2527 
59,204 
342,202 
54,84 
897,1712 
493,1032 
161,44 
1023,395 
98,144 
244,291 
63,58 
134,637 
321,398 
66,67 
89,126 
242,356 
342,335 
258,301 
493,539 
236,2953 
238,100 
217,305 
164,63 
98,186 
75,55 
73,96 
160,424 
114,152 
81,522 
157,12 
343,2512 
343,761 
92,232 
105,27 
182,362 
66,677 
131,56 
211,247 
195,123 
165,96 
1284,322 
490,604 
396,194 
324,207 
128,423 
403,2426 
157,623 
198,250 
178,197 
1366,17 
410,3174 
242,14 
512,394 
435,121 
233,313 
216,24 
59,42 
288,185 
270,1241 
111,1247 
115,269 
66,253 
415,2515 
313,210 
440,1059 
51,54 
950,3981 
166,184 
253,510 
85,1007 
41,119 
59,1 
111,191 
352,222 
115,125 
111,85 
76,258 
127,143 
246,212 
66,249 
207,226 
931,965 
118,113 
88,241 
216,283 
69,55 
60,95 
67,96 
106,471 
138,66 
52,14 
48,99 
257,219 
69,32 
88,113 
688,1635 
159,151 
997,23720 
498,493 
375,1467 
381,1005 
60,125 
55,129 
200,64 
491,610 
152,1019 
128,140 
56,296 
89,232 
245,76 
85,58 
115,40 
80,193 
521,106 
144,52 
193,202 
85,184 
186,201 
7,8 
434,304 
343,66 
151,44 
98,331 
136,103 
85,76 
110,141 
121,50 
515,790 
123,53 
914,894 
504,650 
103,593 
407,229 
432,380 
71,90 
105,623 
233,62 
148,84 
194,67 
326,399 
94,261 
126,98 
5168,23025 
337,185 
368,744 
274,264 
224,309 
436,209 
42,116 
242,402 
219,160 
284,269 
76,46 
183,22 
52,71 
127,943 
637,1032 
365,569 
97,898 
227,74 
496,1534 
590,716 
587,1192 
681,531 
111,327 
191,153 
386,1140 
595,507 
295,345 
280,395 
447,4005 
496,2489 
451,414 
223,109 
751,2561 
203,76 
274,1025 
258,1146 
151,612 
107,221 
217,150 
155,3479 
38,42 
262,85 
338,143 
208,278 
181,193 
279,552 
224,867 
60,82 
178,544 
865,808 
288,333 
496,864 
141,3250 
865,2675 
114,651 
367,554 
115,317 
390,1110 
358,833 
124,140 
177,161 
88,446 
110,77 
79,557 
77,131 
211,572 
90,716 
231,141 
261,249 
314,224 
934,1711 
975,839 
89,251 
290,488 
301,73 
252,350 
83,370 
132,989 
72,48 
307,259 
380,1748 
216,313 
75,7 
71,48 
986,4630 
1053,2973 
322,66 
586,1401 

