1,1.40073,127 
2,1.939794,126 
3,1.210595,79 
4,0.459308,140 
5,0.668623,1078 
6,0.955522,96 
7,2.296105,69 
8,0.975352,291 
9,1.025222,124 
10,0.067479,4465 
11,1.065987,189 
12,0.529063,421 
13,1.045849,114 
14,1.296744,182 
15,1.194908,47 
16,2.54456,95 
17,1.141583,178 
18,0.374964,279 
19,4.260317,14 
20,0.740957,71 
21,2.509852,80 
22,0.400132,118 
23,0.27478,429 
24,2.211351,64 
25,0.198546,317 
26,0.459714,74 
27,0.342515,245 
28,0.344175,240 
29,0.197803,497 
30,1.46355,241 
31,0.344851,217 
32,0.477935,118 
33,0.246263,968 
34,0.000401,313778 
35,0.356321,228 
36,0.361193,247 
37,0.372103,387 
38,0.074739,491 
39,0.795732,296 
40,0.795237,143 
41,0.401285,160 
42,3.324467,257 
43,0.652205,72 
44,0.855838,219 
45,0.180176,1600 
46,0.306324,415 
47,3.462216,70 
48,1.175761,375 
49,1.040065,160 
50,0.122323,471 
51,0.30916,466 
52,0.155943,386 
53,1.150907,138 
54,0.761659,203 
55,0.564132,93 
56,0.473592,116 
57,0.443037,242 
58,0.128906,285 
59,0.039641,1950 
60,3.773984,34 
61,0.653443,42 
62,0.085282,4608 
63,0.096254,163 
64,1.584144,140 
65,3.094513,30 
66,1.045464,149 
67,0.47885,44 
68,2.080672,58 
69,8.012886,2 
70,2.107137,54 
71,0.449209,773 
72,0.303487,237 
73,0.234604,547 
74,0.13003,1834 
75,1.210264,136 
76,2.122219,54 
77,0.283269,347 
78,0.748115,322 
79,3.347658,28 
80,1.534266,85 
81,0.823884,105 
82,1.261786,57 
83,0.397543,231 
84,3.136512,46 
85,0.557119,334 
86,0.429601,595 
87,1.885277,131 
88,1.276551,173 
89,1.296744,182 
90,1.924156,65 
91,0.149575,1883 
92,0.180935,362 
93,1.433888,125 
94,1.436551,44 
95,0.358152,212 
96,0.163656,488 
97,0.389017,118 
98,0.747035,103 
99,0.338273,225 
100,6.227381,13 
101,0.878781,86 
102,0.661789,1299 
103,0.794687,315 
104,0.143232,201 
105,1.841954,114 
106,0.050078,1015134 
107,2.48963,225 
108,0.003871,365468 
109,0.025611,1238947 
110,0.973246,35430 
111,1.050426,207 
112,0.007895,477040 
113,7.491002,9 
114,0.195251,7145 
115,0.812269,714 
116,1.05689,419 
117,5.534676,360 
118,1.498768,274 
119,2.953134,26 
120,15.11526,12 
121,0.671636,9573 
122,0.979088,801 
123,0.012382,15975 
124,1.233423,152 
125,0.149209,2116 
126,0.282189,975 
127,0.015642,82914 
128,0.942397,120 
129,0.680654,1087 
130,4.366074,460 
131,0.579262,249 
132,0.502915,177 
133,0.255865,538 
134,0.107069,2202 
135,0.001075,290107 
136,0.201092,1316 
137,0.065364,8017 
138,0.134502,1334 
139,0.133092,827 
140,1.357872,90 
141,0.609224,518 
142,1.520259,1025 
143,0.119534,1227 
144,0.223826,2078 
145,0.296383,177 
146,0.600405,1999 
147,0.629533,1032 
148,0.070304,559 
149,0.155949,1814 
150,0.406983,2807 
151,0.658337,219 
152,0.10295,649 
153,0.359524,2332 
154,0.576077,791 
155,0.685418,566 
156,0.669004,973 
157,1.432977,266 
158,1.338854,359 
159,0.33888,2215 
160,4.430902,99 
161,0.030468,25367 
162,0.009379,125011 
163,1.022009,199 
164,0.021692,10991 
165,0.039537,10437 
166,0.639024,584 
167,0.609632,486 
168,2.048599,251 
169,0.048371,7448 
170,0.25568,973 
171,3.507666,108 
172,0.507414,775 
173,0.019434,27973 
174,2.461705,288 
175,0.064278,1956 
176,0.048648,11175 
177,0.36647,232 
178,0.13591,2149 
179,0.230969,2093 
180,1.763545,51 
181,0.202857,3700 
182,1.130013,283 
183,0.000812,1182336 
184,0.992943,53 
185,0.523481,638 
186,0.106908,4056 
187,0.637359,1979 
188,0.417767,1116 
189,0.052846,6867 
190,0.161254,2023 
191,1.0718,165 
192,0.086207,5334 
193,0.123289,3156 
194,5.513351,24 
195,0.05364,7302 
196,0.126411,3555 
197,0.101919,9242 
198,0.174303,2668 
199,0.215193,4432 
200,0.304317,3000 
201,0.714085,176 
202,0.505657,383 
203,0.323736,587 
204,0.51867,177 
205,0.280306,1229 
206,0.374289,311 
207,2.084142,47 
208,0.333151,6681 
209,0.311917,1205 
210,0.240891,876 
211,0.359242,591 
212,0.168079,483 
213,0.581721,162 
214,3.496177,30 
215,3.112271,64 
216,0.04096,34861 
217,5.099757,10 
218,0.362968,754 
219,1.080159,99 
220,0.320352,143 
221,0.904251,159 
222,0.934666,129 
223,0.833396,83 
224,0.416067,157 
225,1.304594,167 
226,0.575472,114 
227,1.106013,198 
228,2.874665,61 
229,0.477935,118 
230,2.013062,51 
231,1.259526,76 
232,1.811801,61 
233,1.253534,60 
234,2.815163,69 
235,0.848026,178 
236,1.32622,148 
237,1.091124,138 
238,0.967931,70 
239,0.175316,1644 
240,0.729004,401 
241,1.118963,26 
242,1.241824,88 
243,0.303083,281 
244,2.585974,1578 
245,0.67543,306 
246,0.316979,818 
247,2.741539,71 
248,0.364908,714 
249,2.513178,22 
250,2.15146,71 
251,0.066326,1422 
252,0.74333,102 
253,0.669694,333 
254,0.350873,429 
255,0.179179,278 
256,0.621754,394 
257,0.759043,138 
258,0.1679,1748 
259,0.747907,117 
260,0.119494,9318 
261,0.049722,1423 
262,0.744641,457 
263,1.805457,152 
264,0.552139,209 
265,6.270193,8 
266,2.200021,49 
267,8.596015,16 
268,4.84836,44 
269,0.749403,393 
270,0.050706,5813 
271,2.279274,468 
272,0.128038,2537 
273,0.133627,1667 
274,0.406538,374 
275,2.163192,71 
276,2.153835,160 
277,0.074915,11191 
278,0.628974,721 
279,0.849234,401 
280,0.268576,2507 
281,1.24132,236 
282,1.169381,278 
283,0.474231,354 
284,0.192687,959 
285,0.900821,275 
286,0.131765,418 
287,0.080711,2207 
288,4.858858,56 
289,0.519494,391 
290,4.113175,241 
291,0.589177,173 
292,2.241393,141 
293,0.598501,197 
294,0.475455,242 
295,1.181265,507 
296,0.979361,143 
297,3.567844,118 
298,0.35907,109 
299,0.486517,328 
300,0.118939,2258 
301,4.201386,67 
302,0.359319,284 
303,6.895366,19 
304,0.668378,278 
305,0.064489,630 
306,0.267303,230 
307,12.65643,24 
308,0.157546,2162 
309,4.171279,53 
310,0.085419,5092 
311,0.579673,154 
312,0.40948,192 
313,1.456737,237 
314,0.539456,862 
315,0.538689,423 
316,0.251792,520 
317,0.467693,577 
318,3.101023,354 
319,2.454053,45 
320,0.396001,334 
321,0.45885,131 
322,0.004521,18546 
323,0.363787,259 
324,0.682696,426 
325,0.503155,562 
326,2.333832,59 
327,0.362885,5736 
328,0.61855,879 
329,1.381479,119 
330,2.003439,135 
331,0.552221,638 
332,0.210429,473 
333,0.278506,296 
334,0.389017,118 
335,0.109397,8562 
336,0.960839,308 
337,0.999937,109 
338,1.657819,246 
339,3.844958,29 
340,2.166023,62 
341,0.831463,613 
342,0.7366,267 
343,3.327,43 
344,0.414009,168 
345,0.210348,1551 
346,2.078386,268 
347,0.330073,833 
348,0.721876,327 
349,0.132251,931 
350,0.599228,271 
351,0.719128,111 
352,1.976769,142 
353,1.109604,296 
354,0.941827,288 
355,0.504481,369 
356,0.489845,495 
357,0.403334,1601 
358,0.55668,459 
359,0.290595,4066 
360,0.686908,187 
361,0.337148,202 
362,1.361536,155 
363,1.448418,158 
364,1.119186,206 
365,8.655392,61 
366,1.099308,338 
367,1.094055,54 
368,0.269063,584 
369,0.062497,4653 
370,0.694373,245 
371,0.127957,891 
372,0.582668,313 
373,0.092641,1739 
374,4.035998,60 
375,0.348645,357 
376,0.854975,153 
377,0.630954,276 
378,1.194931,101 
379,0.329635,449 
380,0.117031,1209 
381,0.676292,657 
382,0.752256,374 
383,1.0875,296 
384,3.478864,27 
385,1.258064,173 
386,0.963336,105 
387,0.351954,141 
388,0.050987,2672 
389,0.316732,120 
390,0.058863,5252 
391,2.18732,57 
392,1.498985,71 
393,2.260249,55 
394,0.897925,535 
395,0.456552,241 
396,0.778032,389 
397,1.489106,66 
398,0.13708,1519 
399,2.055091,89 
400,0.337255,835 
401,0.545623,259 
402,2.068249,109 
403,0.807306,303 
404,0.84071,380 
405,0.358092,402 
406,0.552842,185 
407,0.510166,973 
408,0.071158,2228 
409,1.307042,190 
410,1.480134,138 
411,0.053723,1512 
412,3.723274,54 
413,0.145845,880 
414,0.366378,636 
415,1.05507,345 
416,0.131854,1401 
417,1.308015,349 
418,0.768384,407 
419,0.316493,397 
420,1.185607,212 
421,0.067964,4626 
422,2.987725,495 
423,0.014399,15921 
424,0.08289,1817 
425,1.113049,206 
426,0.092658,891 
427,3.403535,69 
428,0.182195,2085 
429,0.844295,244 
430,0.429164,95 
431,0.618094,519 
432,1.953296,158 
433,0.259349,182 
434,0.476501,352 
435,0.564876,369 
436,1.306551,178 
437,0.47879,219 
438,1.475541,244 
439,2.003271,146 
440,1.93089,380 
441,1.05123,189 
442,2.635834,165 
443,0.823798,87 
444,1.71709,146 
445,1.648401,99 
446,0.978937,120 
447,0.17628,1419 
448,1.72069,493 
449,0.092041,4398 
450,0.328083,335 
451,0.565597,303 
452,0.437181,279 
453,0.373261,260 
454,0.357676,260 
455,0.085673,1315 
456,5.440872,45 
457,0.394569,272 
458,0.337536,295 
459,3.777214,25 
460,2.463442,40 
461,1.360844,450 
462,0.255384,221 
463,0.224154,421 
464,0.202093,130 
465,0.2226,618 
466,0.332145,529 
467,1.162419,143 
468,0.127576,1284 
469,0.066526,1851 
470,1.435987,273 
471,0.616125,119 
472,0.553467,182 
473,0.434336,296 
474,0.769121,441 
475,1.815414,202 
476,0.431431,358 
477,1.111485,401 
478,0.964731,210 
479,1.594971,34 
480,3.498309,3 
481,1.098034,143 
482,0.827883,282 
483,0.623125,381 
484,0.134519,701 
485,0.673336,391 
486,0.504649,125 
487,2.19248,37 
488,1.406331,130 
